"","date","gender","age","min_duration","max_duration","avg_duration","trip_count"
"72",2018-01-03,2,40,75,88558,767.77399380805,969
"73",2018-01-03,2,50,69,3406,706.361216730038,789
"74",2018-01-03,2,60,100,3231,662.325077399381,323
"75",2018-01-03,2,70,131,2293,677.844444444444,45
"76",2018-01-03,2,80,142,1560,661.375,8
"77",2018-01-04,0,30,305,543,409.4,5
"78",2018-01-04,0,40,69,2478,716.75,36
"79",2018-01-04,0,50,157,157,157,1
"80",2018-01-04,0,60,236,236,236,1
"81",2018-01-04,1,10,156,1043,482.555555555556,9
"82",2018-01-04,1,20,66,2766,645.874233128834,326
"83",2018-01-04,1,30,61,4131,706.561497326203,561
"84",2018-01-04,1,40,64,88003,1000.32352941176,374
"85",2018-01-04,1,50,64,3373,710.087837837838,296
"86",2018-01-04,1,60,63,3201,789.926829268293,82
"87",2018-01-04,1,70,109,1658,716.833333333333,12
"88",2018-01-04,1,90,1737,1737,1737,1
"89",2018-01-04,2,10,941,1022,981.5,2
"90",2018-01-04,2,20,113,6681,922.471698113208,53
"91",2018-01-04,2,30,61,3543,669.955223880597,67
"92",2018-01-04,2,40,68,538728,10493.8727272727,55
"93",2018-01-04,2,50,94,2822,668.888888888889,27
"94",2018-01-04,2,60,150,1422,553.1,10
"95",2018-01-04,2,70,241,1251,718.75,4
"96",2018-01-05,0,20,500,1023,698.666666666667,3
"97",2018-01-05,0,30,267,1278,662.647058823529,17
"98",2018-01-05,0,40,128,14610,955.672897196262,107
"99",2018-01-05,0,50,297,317,307,2
"100",2018-01-05,0,60,281,925,542.25,4
"101",2018-01-05,0,130,811,811,811,1
"102",2018-01-05,1,10,135,4921,1031.16666666667,12
"103",2018-01-05,1,20,70,52815,766.735187424426,827
"104",2018-01-05,1,30,68,8269,700.03228021978,1456
"105",2018-01-05,1,40,87,26718,766.05376344086,930
"106",2018-01-05,1,50,78,573172,1791.06402439024,656
"107",2018-01-05,1,60,76,4706,842.550505050505,198
"108",2018-01-05,1,70,159,56117,2500.51515151515,33
"109",2018-01-05,1,80,391,404,397.5,2
"110",2018-01-05,2,10,206,1101,595.428571428571,7
"111",2018-01-05,2,20,105,33775,1080.58385093168,161
"112",2018-01-05,2,30,150,267753,1882.59913793103,232
"113",2018-01-05,2,40,76,5847,859.830065359477,153
"114",2018-01-05,2,50,153,15220,987.3125,112
"115",2018-01-05,2,60,153,2247,727.979591836735,49
"116",2018-01-05,2,70,225,1179,597,10
"117",2018-01-06,0,20,718,2065,1372.8,5
"118",2018-01-06,0,30,192,911,479.181818181818,11
"119",2018-01-06,0,40,74,2043267,27807.9886363636,88
"120",2018-01-06,0,50,373,1270,682.25,4
"121",2018-01-06,0,60,363,363,363,1
"122",2018-01-06,0,70,454,1294,874,2
"123",2018-01-06,0,130,1023,1023,1023,1
"124",2018-01-06,1,10,134,1611,500.6875,32
"125",2018-01-06,1,20,75,189924,1101.40552995392,868
"126",2018-01-06,1,30,68,280772,871.132805628848,1137
"127",2018-01-06,1,40,93,301938,1243.60237388724,674
"128",2018-01-06,1,50,66,5865,680.715189873418,474
"129",2018-01-06,1,60,67,596730,4192.4367816092,174
"130",2018-01-06,1,70,71,31267,1287.23255813953,43
"131",2018-01-06,1,80,274,723,449.333333333333,6
"132",2018-01-06,2,10,323,2711,1080.57142857143,7
"133",2018-01-06,2,20,69,239339,2362.09146341463,164
"134",2018-01-06,2,30,88,261238,1775.72200772201,259
"135",2018-01-06,2,40,84,5942,892.625,152
"136",2018-01-06,2,50,98,139065,2115.36507936508,126
"137",2018-01-06,2,60,167,2463,705.766666666667,60
"138",2018-01-06,2,70,363,1335,788,7
"139",2018-01-07,0,20,301,515,415.25,4
"140",2018-01-07,0,30,158,822,395.071428571429,14
"141",2018-01-07,0,40,132,80885,1764.69696969697,132
"142",2018-01-07,0,70,389,1440,781,3
"143",2018-01-07,1,10,165,1495,494.948717948718,39
"144",2018-01-07,1,20,69,7923,684.986748216106,981
"145",2018-01-07,1,30,69,73303,698.143326758711,1521
"146",2018-01-07,1,40,91,60857,739.574698795181,830
"147",2018-01-07,1,50,73,4541,611.991608391608,715
"148",2018-01-07,1,60,92,3159,766.057613168724,243
"149",2018-01-07,1,70,64,2157,576.71186440678,59
"150",2018-01-07,1,80,1252,1252,1252,1
"151",2018-01-07,1,100,244,344,294,2
"152",2018-01-07,2,10,216,3317,1064.125,8
"153",2018-01-07,2,20,62,3066,650.859778597786,271
"154",2018-01-07,2,30,63,174782,1147.93157894737,380
"155",2018-01-07,2,40,92,3176,639.260416666667,192
"156",2018-01-07,2,50,141,57505,1485.52808988764,178
"157",2018-01-07,2,60,142,2504,617.491228070175,57
"158",2018-01-07,2,70,260,1234,625.428571428571,7
"159",2018-01-07,2,80,253,850,647,3
"160",2018-01-08,0,10,103,975,636,3
"161",2018-01-08,0,20,242,1822,970.75,12
"162",2018-01-08,0,30,164,2019,613.612903225806,31
"163",2018-01-08,0,40,82,6694,855.068965517241,261
"164",2018-01-08,0,50,297,533,429.2,5
"165",2018-01-08,0,60,627,662,644.5,2
"166",2018-01-08,0,70,198,522,323.8,5
"167",2018-01-08,0,130,283,880,458,4
"168",2018-01-08,1,10,139,1923,573.730769230769,52
"169",2018-01-08,1,20,62,272025,774.600801603206,2495
"170",2018-01-08,1,30,67,85346,704.621316758748,4344
"171",2018-01-08,1,40,64,200307,803.272290809328,2916
"172",2018-01-08,1,50,67,27808,736.850462737457,2053
"173",2018-01-08,1,60,64,3715,713.02294197031,741
"174",2018-01-08,1,70,71,2488,519.401709401709,117
"175",2018-01-08,1,80,247,710,364.8,5
"176",2018-01-08,1,90,1902,1902,1902,1
"177",2018-01-08,1,110,329,1580,1031.8,5
"178",2018-01-08,2,10,149,2273,672.8,10
"179",2018-01-08,2,20,79,13504,759.596439169139,674
"180",2018-01-08,2,30,84,4421929,5785.82766439909,882
"181",2018-01-08,2,40,81,153526,1212.46880269815,593
"182",2018-01-08,2,50,91,3989,759.819004524887,442
"183",2018-01-08,2,60,132,2865,685.826388888889,144
"184",2018-01-08,2,70,197,2269,844.15,20
"185",2018-01-08,2,80,240,809,520.5,4
"186",2018-01-09,0,10,337,1105,840.75,4
"187",2018-01-09,0,20,245,2073,732.2,20
"188",2018-01-09,0,30,289,1950,639.227272727273,44
"189",2018-01-09,0,40,93,20813,1103.54597701149,522
"190",2018-01-09,0,50,95,2062,775.352941176471,17
"191",2018-01-09,0,60,278,757,493.8,5
"192",2018-01-09,0,70,209,650,429.5,2
"193",2018-01-09,0,130,781,933,857,2
"194",2018-01-09,1,10,102,2171,649.147727272727,88
"195",2018-01-09,1,20,62,191278,689.630263157895,3800
"196",2018-01-09,1,30,62,76031,670.7938657948,6423
"197",2018-01-09,1,40,64,35699,696.326206744545,4537
"198",2018-01-09,1,50,69,54660,723.959258133171,3289
"199",2018-01-09,1,60,66,336978,1039.7347107438,1210
"200",2018-01-09,1,70,67,3116,696.97619047619,210
"201",2018-01-09,1,80,217,1730,832.666666666667,9
"202",2018-01-09,1,90,174,1657,618.8,5
"203",2018-01-09,1,110,78,1534,442.3125,16
"204",2018-01-09,2,10,115,2269,597.833333333333,12
"205",2018-01-09,2,20,74,122483,866.482407407407,1080
"206",2018-01-09,2,30,83,1199367,1496.09970326409,1685
"207",2018-01-09,2,40,61,3079,740.615976900866,1039
"208",2018-01-09,2,50,92,29652,847.61811023622,762
"209",2018-01-09,2,60,89,2829,771.381481481482,270
"210",2018-01-09,2,70,202,2597,939.228571428571,35
"211",2018-01-09,2,80,276,2209,888.2,5
"212",2018-01-10,0,10,892,1084,988,2
"213",2018-01-10,0,20,87,3017,848.266666666667,30
"214",2018-01-10,0,30,110,1543,573.609756097561,41
"215",2018-01-10,0,40,82,51159,1175.22889842632,699
"216",2018-01-10,0,50,341,2156,1135.625,8
"217",2018-01-10,0,60,202,518,370.75,4
"218",2018-01-10,0,70,196,1081,487.285714285714,7
"219",2018-01-10,0,130,513,831,609.75,4
"220",2018-01-10,1,10,74,1999,617.961538461538,104
"221",2018-01-10,1,20,64,33230,640.865891288868,4213
"222",2018-01-10,1,30,61,12087,657.268961656871,7146
"223",2018-01-10,1,40,61,58078,702.332415420928,5084
"224",2018-01-10,1,50,64,9245,699.98586017282,3819
"225",2018-01-10,1,60,68,38787,764.555978674791,1313
"226",2018-01-10,1,70,65,2657,654.529069767442,172
"227",2018-01-10,1,80,187,1791,569,13
"228",2018-01-10,1,90,1378,1378,1378,1
"229",2018-01-10,1,110,139,1359,666.5,6
"230",2018-01-10,2,10,70,2008,632.076923076923,26
"231",2018-01-10,2,20,80,90474,803.160456273764,1315
"232",2018-01-10,2,30,63,34734,760.648737650933,1822
"233",2018-01-10,2,40,77,4543,757.032056990205,1123
"234",2018-01-10,2,50,63,78561,854.525515743757,921
"235",2018-01-10,2,60,78,3094,771.977987421384,318
"236",2018-01-10,2,70,204,2878,944.410714285714,56
"237",2018-01-10,2,80,187,875,628.8,5
"238",2018-01-11,0,10,823,896,859.5,2
"239",2018-01-11,0,20,297,2441,826,24
"240",2018-01-11,0,30,162,7450,841.508196721311,61
"241",2018-01-11,0,40,69,146461,1338.68592057762,1108
"242",2018-01-11,0,50,374,2010,1043.8,5
"243",2018-01-11,0,60,279,959,534.714285714286,7
"244",2018-01-11,0,70,223,1652,760,8
"245",2018-01-11,0,110,1492,1492,1492,1
"246",2018-01-11,0,130,732,2056,1183,3
"247",2018-01-11,1,10,93,2470,657.43119266055,109
"248",2018-01-11,1,20,69,216867,688.623208598726,5024
"249",2018-01-11,1,30,61,23675,658.1400119976,8335
"250",2018-01-11,1,40,61,4420,681.287921117502,6085
"251",2018-01-11,1,50,64,14006,695.903149976493,4254
"252",2018-01-11,1,60,66,11347,753.781698564593,1672
"253",2018-01-11,1,70,113,56187,975.8,260
"254",2018-01-11,1,80,185,1322,606.166666666667,6
"255",2018-01-11,1,90,342,2013,775.25,4
"256",2018-01-11,1,110,119,2192,547.235294117647,17
"257",2018-01-11,2,10,102,2233,647.481481481482,27
"258",2018-01-11,2,20,106,3663,743.113243761996,1563
"259",2018-01-11,2,30,62,10639,750.599658557405,2343
"260",2018-01-11,2,40,62,8481,785.359661495064,1418
"261",2018-01-11,2,50,99,33622,808.143598615917,1156
"262",2018-01-11,2,60,71,3934,778.403800475059,421
"263",2018-01-11,2,70,153,2199,855.285714285714,42
"264",2018-01-11,2,80,226,1154,505,6
"265",2018-01-12,0,10,857,900,878.5,2
"266",2018-01-12,0,20,153,1638,618.1875,16
"267",2018-01-12,0,30,103,2437,670.120689655172,58
"268",2018-01-12,0,40,62,61335,1122.17872968981,677
"269",2018-01-12,0,50,333,1203,826.666666666667,6
"270",2018-01-12,0,60,182,560,423.666666666667,3
"271",2018-01-12,0,130,550,1980,1265,2
"272",2018-01-12,1,10,100,4234,768.132653061224,98
"273",2018-01-12,1,20,61,309991,730.774285714286,3500
"274",2018-01-12,1,30,63,59051,613.05938697318,5742
"275",2018-01-12,1,40,63,28932,655.673580502982,3857
"276",2018-01-12,1,50,63,15156,658.738077769626,2726
"277",2018-01-12,1,60,69,5822,677.324623115578,995
"278",2018-01-12,1,70,129,2359,631.801470588235,136
"279",2018-01-12,1,80,151,1014,381.333333333333,9
"280",2018-01-12,1,90,1659,1659,1659,1
"281",2018-01-12,1,100,192,1478,577,4
"282",2018-01-12,1,110,1486,2888,1977,3
"283",2018-01-12,2,10,116,989,457.9,20
"284",2018-01-12,2,20,79,2611497,3179.07670454545,1056
"285",2018-01-12,2,30,61,14008,678.559081701553,1481
"286",2018-01-12,2,40,63,3922,688.134243458476,879
"287",2018-01-12,2,50,68,44355,854.175438596491,684
"288",2018-01-12,2,60,78,2611,706.341085271318,258
"289",2018-01-12,2,70,188,3500,664.358974358974,39
"290",2018-01-12,2,80,562,1449,1005.5,2
"291",2018-01-13,0,20,285,854,670.6,5
"292",2018-01-13,0,30,196,1304,545.526315789474,19
"293",2018-01-13,0,40,66,271304,1491.78999018646,1019
"294",2018-01-13,0,50,149,787,376.1,10
"295",2018-01-13,0,60,437,845,580.25,4
"296",2018-01-13,0,70,368,497,432.5,2
"297",2018-01-13,0,130,232,1467,665.666666666667,3
"298",2018-01-13,1,10,79,3609,577.526315789474,95
"299",2018-01-13,1,20,61,47776,613.398775093569,2939
"300",2018-01-13,1,30,63,238395,655.629102593528,4357
"301",2018-01-13,1,40,63,6042,570.373767681097,2333
"302",2018-01-13,1,50,61,12897,612.038126361656,1836
"303",2018-01-13,1,60,68,5680,665.04214559387,783
"304",2018-01-13,1,70,136,2876,694.434782608696,115
"305",2018-01-13,1,80,152,279,211.571428571429,7
"306",2018-01-13,1,90,261,561,411,2
"307",2018-01-13,1,100,190,190,190,1
"308",2018-01-13,1,110,61,1263,286.166666666667,24
"309",2018-01-13,2,10,138,1755,519.214285714286,14
"310",2018-01-13,2,20,61,29708,736.652892561983,1089
"311",2018-01-13,2,30,61,59542,759.984192439863,1455
"312",2018-01-13,2,40,64,10406,674.919308357349,694
"313",2018-01-13,2,50,74,20916,696.14871016692,659
"314",2018-01-13,2,60,63,5938,688.670634920635,252
"315",2018-01-13,2,70,164,1976,767.232558139535,43
"316",2018-01-14,0,20,358,1179,601.666666666667,9
"317",2018-01-14,0,30,89,1700,516.814814814815,27
"318",2018-01-14,0,40,75,966329,3065.97549019608,612
"319",2018-01-14,0,50,102,871,416.714285714286,7
"320",2018-01-14,0,60,327,487,397.333333333333,6
"321",2018-01-14,0,130,207,2252,1162.75,4
"322",2018-01-14,1,10,74,2494,583.558139534884,86
"323",2018-01-14,1,20,65,20901,596.787524366472,2052
"324",2018-01-14,1,30,63,75438,587.558813945911,3069
"325",2018-01-14,1,40,73,146611,675.218550724638,1725
"326",2018-01-14,1,50,61,8121483,6854.18202943455,1291
"327",2018-01-14,1,60,67,71204,757.427118644068,590
"328",2018-01-14,1,70,112,1924,595.688311688312,77
"329",2018-01-14,1,80,199,293,260,3
"330",2018-01-14,1,90,434,1418,1048.33333333333,3
"331",2018-01-14,1,100,294,294,294,1
"332",2018-01-14,2,10,140,2015,815.615384615385,13
"333",2018-01-14,2,20,77,4746,623.731805929919,742
"334",2018-01-14,2,30,74,86953,759.067156348374,953
"335",2018-01-14,2,40,65,12923,700.584782608696,460
"336",2018-01-14,2,50,61,5412,673.972916666667,480
"337",2018-01-14,2,60,101,2587,612.081761006289,159
"338",2018-01-14,2,70,257,73092,4119.28571428571,21
"339",2018-01-14,2,80,239,887,563.333333333333,9
"340",2018-01-15,0,20,88,1967,760.5,20
"341",2018-01-15,0,30,74,1700,429.352941176471,34
"342",2018-01-15,0,40,93,135954,1344.0298245614,570
"343",2018-01-15,0,50,229,660,388.727272727273,11
"344",2018-01-15,0,60,440,1559,843,3
"345",2018-01-15,0,70,128,618,450.25,4
"346",2018-01-15,0,130,652,1220,921.25,4
"347",2018-01-15,1,10,68,2226,715.973684210526,76
"348",2018-01-15,1,20,63,417248,717.300348432056,2870
"349",2018-01-15,1,30,61,17280,575.63927943761,4552
"350",2018-01-15,1,40,67,19917,602.612154696133,2715
"351",2018-01-15,1,50,61,39619,642.927062374245,1988
"352",2018-01-15,1,60,73,73353,732.539285714286,840
"353",2018-01-15,1,70,120,2691,681.937984496124,129
"354",2018-01-15,1,80,205,1594,610.6,5
"355",2018-01-15,1,90,207,393,326.333333333333,3
"356",2018-01-15,1,100,232,232,232,1
"357",2018-01-15,1,110,61,1625,435.866666666667,15
"358",2018-01-15,2,10,97,1517,557.074074074074,27
"359",2018-01-15,2,20,84,11598,631.979083665339,1004
"360",2018-01-15,2,30,78,47304,677.037593984962,1197
"361",2018-01-15,2,40,84,19438,658.148359486448,701
"362",2018-01-15,2,50,74,18867,702.309523809524,588
"363",2018-01-15,2,60,121,2277,637.786610878661,239
"364",2018-01-15,2,70,93,1267,561.552631578947,38
"365",2018-01-15,2,80,703,1738,1084.66666666667,3
"366",2018-01-16,0,10,64,951,533.5,4
"367",2018-01-16,0,20,66,11458,1194.1,20
"368",2018-01-16,0,30,132,2152,604.212765957447,47
"369",2018-01-16,0,40,77,71029,1167.21168831169,770
"370",2018-01-16,0,50,165,1401,641.142857142857,14
"371",2018-01-16,0,60,236,1274,538.714285714286,7
"372",2018-01-16,0,70,177,177,177,1
"373",2018-01-16,0,100,480,1161,768,3
"374",2018-01-16,0,130,854,1479,1087.8,5
"375",2018-01-16,1,10,94,4450,613.794642857143,112
"376",2018-01-16,1,20,62,4406,597.451724936328,4319
"377",2018-01-16,1,30,61,675968,703.508706134476,7466
"378",2018-01-16,1,40,62,17092,643.87981981982,5550
"379",2018-01-16,1,50,62,17385,658.954489240663,4043
"380",2018-01-16,1,60,64,11582,705.886765746638,1413
"381",2018-01-16,1,70,104,3266,683.451612903226,217
"382",2018-01-16,1,80,222,1228,779.2,10
"383",2018-01-16,1,90,154,287,224.333333333333,3
"384",2018-01-16,1,100,201,509,355,2
"385",2018-01-16,1,110,69,1230,414.333333333333,21
"386",2018-01-16,1,120,993,993,993,1
"387",2018-01-16,2,10,73,2462,479.677419354839,31
"388",2018-01-16,2,20,63,2781,659.447960618847,1422
"389",2018-01-16,2,30,71,8306,671.875742574257,2020
"390",2018-01-16,2,40,63,122542,817.058958652374,1306
"391",2018-01-16,2,50,64,3090,700.821083172147,1034
"392",2018-01-16,2,60,61,4416,706.455242966752,391
"393",2018-01-16,2,70,154,2808,782.825,40
"394",2018-01-16,2,80,199,1065,515.333333333333,6
"395",2018-01-17,0,10,911,911,911,1
"396",2018-01-17,0,20,115,1533,694.8125,16
"397",2018-01-17,0,30,202,1917,579,38
"398",2018-01-17,0,40,70,5843,755.435616438356,365
"399",2018-01-17,0,50,153,2592,701.1,10
"400",2018-01-17,0,60,395,762,539.75,4
"401",2018-01-17,0,130,79,876,415.2,5
"402",2018-01-17,1,10,81,1998,646.106796116505,103
"403",2018-01-17,1,20,61,3431,586.828160731787,3061
"404",2018-01-17,1,30,62,17117,579.086610963929,4907
"405",2018-01-17,1,40,62,3745,614.036925848094,3331
"406",2018-01-17,1,50,71,3811,634.514570858283,2505
"407",2018-01-17,1,60,62,10880,665.659171597633,845
"408",2018-01-17,1,70,119,3099,644.746268656716,134
"409",2018-01-17,1,80,249,2604,762.166666666667,6
"410",2018-01-17,1,90,297,809,553,2
"411",2018-01-17,1,100,157,157,157,1
"412",2018-01-17,1,110,70,1191,556.777777777778,9
"413",2018-01-17,2,10,70,1348,534.055555555556,18
"414",2018-01-17,2,20,61,3635,638.823386114494,821
"415",2018-01-17,2,30,68,70395,680.96906354515,1196
"416",2018-01-17,2,40,69,11216,670.046604527297,751
"417",2018-01-17,2,50,70,3731,654.557165861514,621
"418",2018-01-17,2,60,67,83799,1088.22566371681,226
"419",2018-01-17,2,70,115,2298,930.142857142857,28
"420",2018-01-17,2,80,286,761,562.833333333333,6
"421",2018-01-18,0,10,538,943,781.666666666667,3
"422",2018-01-18,0,20,216,2243,734.464285714286,28
"423",2018-01-18,0,30,175,1775,561.32,50
"424",2018-01-18,0,40,70,99920,1382.01779359431,562
"425",2018-01-18,0,50,105,787,404.25,16
"426",2018-01-18,0,60,288,609,455.8,5
"427",2018-01-18,0,100,844,844,844,1
"428",2018-01-18,0,130,448,587,517.5,2
"429",2018-01-18,1,10,64,3943,670.045871559633,109
"430",2018-01-18,1,20,61,7735,579.413494809689,4046
"431",2018-01-18,1,30,62,57325,621.62932877298,7017
"432",2018-01-18,1,40,61,87499,662.910056089744,4992
"433",2018-01-18,1,50,61,19815,642.579690469726,3683
"434",2018-01-18,1,60,75,51418,729.363361090083,1321
"435",2018-01-18,1,70,72,8497,764.908108108108,185
"436",2018-01-18,1,80,219,659,427.6,5
"437",2018-01-18,1,90,1500,1500,1500,1
"438",2018-01-18,1,110,111,1156,625.857142857143,7
"439",2018-01-18,2,10,130,1600,544.409090909091,22
"440",2018-01-18,2,20,64,52753,694.433052792655,1307
"441",2018-01-18,2,30,69,45998,679.419576719577,1890
"442",2018-01-18,2,40,63,3266,684.275137111517,1094
"443",2018-01-18,2,50,65,4284,694.922268907563,952
"444",2018-01-18,2,60,73,14209,717.813880126183,317
"445",2018-01-18,2,70,68,2397,788.3,40
"446",2018-01-18,2,80,140,2130,574.285714285714,7
"447",2018-01-19,0,10,785,901,843,2
"448",2018-01-19,0,20,115,1997,698.923076923077,26
"449",2018-01-19,0,30,80,1824,556.452380952381,42
"450",2018-01-19,0,40,79,1013127,2604.38747099768,862
"451",2018-01-19,0,50,125,2396,782.944444444444,18
"452",2018-01-19,0,60,357,756,489.5,6
"453",2018-01-19,0,70,289,926,607.5,2
"454",2018-01-19,0,100,1019,1019,1019,1
"455",2018-01-19,0,130,351,1196,623.25,4
"456",2018-01-19,1,10,74,2270,614.458646616541,133
"457",2018-01-19,1,20,67,58962,614.336074683263,4499
"458",2018-01-19,1,30,61,52850,610.561260669731,7615
"459",2018-01-19,1,40,62,40607,648.367054122775,5506
"460",2018-01-19,1,50,62,24064,655.439563230066,3938
"461",2018-01-19,1,60,62,154973,833.087669280114,1403
"462",2018-01-19,1,70,82,3707,765.103825136612,183
"463",2018-01-19,1,80,180,756,500.777777777778,9
"464",2018-01-19,1,90,586,1870,1217.25,4
"465",2018-01-19,1,100,270,467,351.5,4
"466",2018-01-19,1,110,104,1505,389.333333333333,21
"467",2018-01-19,2,10,71,2277,578.741935483871,31
"468",2018-01-19,2,20,70,79022,730.125777470629,1447
"469",2018-01-19,2,30,61,17454,683.140609636185,2034
"470",2018-01-19,2,40,64,45385,717.641698841699,1295
"471",2018-01-19,2,50,76,4743,727.38,1000
"472",2018-01-19,2,60,73,13575,783.043596730245,367
"473",2018-01-19,2,70,149,2898,752.191176470588,68
"474",2018-01-19,2,80,404,1411,688.8,5
"475",2018-01-20,0,20,103,2881,748.4,30
"476",2018-01-20,0,30,151,2575,754.040816326531,49
"477",2018-01-20,0,40,61,510034,2003.73139974779,2379
"478",2018-01-20,0,50,279,2696,963.1875,16
"479",2018-01-20,0,60,765,1076,902,5
"480",2018-01-20,0,70,2581,2581,2581,1
"481",2018-01-20,0,130,1073,1401,1236,3
"482",2018-01-20,1,10,82,3222,712.339743589744,156
"483",2018-01-20,1,20,61,143277,755.535056089744,4992
"484",2018-01-20,1,30,61,112605,743.139499620925,6595
"485",2018-01-20,1,40,61,18266,706.422268285461,3377
"486",2018-01-20,1,50,62,28425,703.207290132548,2716
"487",2018-01-20,1,60,68,14821,784.595802919708,1096
"488",2018-01-20,1,70,86,3074,789.87898089172,157
"489",2018-01-20,1,80,160,1688,685.125,8
"490",2018-01-20,1,90,443,635,539,2
"491",2018-01-20,1,100,117,117,117,1
"492",2018-01-20,1,110,662,1553,956.857142857143,7
"493",2018-01-20,2,10,108,14307,1529.90476190476,21
"494",2018-01-20,2,20,62,34644,875.475117862755,1909
"495",2018-01-20,2,30,61,172370,932.063865546218,2380
"496",2018-01-20,2,40,62,12899,790.68,1100
"497",2018-01-20,2,50,73,24776,820.515819750719,1043
"498",2018-01-20,2,60,61,11164,887.431421446384,401
"499",2018-01-20,2,70,85,3486,859.05,60
"500",2018-01-20,2,80,690,1250,986.333333333333,3
"501",2018-01-21,0,20,108,2845,970.041666666667,24
"502",2018-01-21,0,30,135,2868,844.241935483871,62
"503",2018-01-21,0,40,64,98927,1597.72506952721,2517
"504",2018-01-21,0,50,117,2002,774.285714285714,7
"505",2018-01-21,0,60,334,808,526.857142857143,7
"506",2018-01-21,0,70,279,697,432.5,4
"507",2018-01-21,0,130,330,796,598.666666666667,3
"508",2018-01-21,1,10,82,14474,820.818181818182,121
"509",2018-01-21,1,20,62,30112,711.129243353783,4890
"510",2018-01-21,1,30,61,148494,733.597812301839,6308
"511",2018-01-21,1,40,61,419195,833.725044829647,3346
"512",2018-01-21,1,50,61,201270,801.004320502749,2546
"513",2018-01-21,1,60,63,12606,763.931237721022,1018
"514",2018-01-21,1,70,105,2556,748.871657754011,187
"515",2018-01-21,1,80,104,1048,477,12
